Unnamed: 0,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index,connections_per_step,Modularity
92,2.53125,0.5859375,0.12890625,,2.58203125,0.79296875,2.0,,0.0537375671546116,0.2036433801936056,0.2564497272653901,4.0,
13,6.78125,0.2734375,0.53515625,,3.98828125,0.51171875,2.0,,0.0820691769616966,0.1983346036057376,0.292223739969328,3.0,
14,6.78125,4.5703125,0.23828125,,3.98828125,0.51171875,2.0,,0.0064404681994865,0.1106362331510686,0.1012140867142709,3.0,
77,5.34375,9.5703125,0.03515625,,3.07421875,0.26171875,2.0,,0.0255128282125662,0.4974534020718952,0.656894018617799,2.0,
22,6.78125,0.2734375,0.23828125,,3.98828125,0.51171875,2.0,,0.0603757400878713,0.4647051755149397,0.6117977134699895,4.0,
65,2.78125,5.2734375,0.73828125,,8.48828125,0.01171875,2.0,,0.0270304786838059,0.0932599457796113,0.1292066702876756,2.0,
27,6.78125,0.2734375,0.23828125,,7.57421875,0.51171875,2.0,,0.0688810400351646,0.3494501635613347,0.4631927551729661,3.0,
36,2.78125,5.2734375,0.73828125,,8.48828125,0.01171875,2.0,,0.0557263735660838,0.0935297307853751,0.0989862492029728,1.0,
79,2.53125,0.5859375,0.33203125,,2.58203125,0.79296875,2.0,,0.060944742817519,0.2686722578457556,0.3719978624757973,4.0,
86,3.59375,0.5859375,0.33203125,,2.58203125,0.79296875,2.0,,0.0444553410911974,0.1435419378532927,0.2358240278681437,4.0,
83,2.53125,0.5859375,0.33203125,,2.58203125,0.79296875,3.0,,0.0509734404803335,0.2443902670719744,0.311480821913689,4.0,
81,5.34375,9.5703125,0.03515625,,3.07421875,0.26171875,3.0,,0.0249261289553077,0.6404413208745912,0.7539573869997788,2.0,
68,2.78125,5.2734375,0.73828125,,3.07421875,0.01171875,3.0,,0.0566127007199004,0.1699245040435623,0.1842334902973122,1.0,
95,2.53125,0.5859375,0.12890625,,2.58203125,0.79296875,3.0,,0.0635397472241965,0.2034601533902308,0.2846349497668144,4.0,
74,2.78125,5.2734375,0.73828125,,8.48828125,0.26171875,3.0,,0.0582092641618433,0.1262887923665804,0.1502595466981202,1.0,
88,3.59375,0.5859375,0.33203125,,2.58203125,0.79296875,3.0,,0.0557150212847787,0.2558110780925837,0.3275591329115382,4.0,
49,5.34375,5.2734375,0.73828125,,8.48828125,0.01171875,3.0,,0.0575203698937577,0.104990753248393,0.1091858247088134,1.0,
29,6.78125,0.2734375,0.23828125,,7.57421875,0.51171875,3.0,,0.0656776047112035,0.1799758562434935,0.2933737919311726,3.0,
66,2.78125,5.2734375,0.73828125,,8.48828125,0.01171875,3.0,,0.0270968068661243,0.1427893993175416,0.1542917646677892,2.0,
33,6.78125,0.2734375,0.23828125,,3.98828125,0.76171875,3.0,,0.0654713478487489,0.3866502800277385,0.4979877902327774,3.0,
39,9.34375,4.5703125,0.53515625,,7.57421875,0.76171875,3.0,,0.0,0.1115603297036847,0.2165083354465403,4.0,
43,2.78125,5.2734375,0.73828125,,8.48828125,0.01171875,3.0,,0.0560127165966333,0.190857009180576,0.1987943312312411,1.0,
19,6.78125,4.5703125,0.23828125,,3.98828125,0.51171875,3.0,,0.0123952361110282,0.1692271912301559,0.2073845850204157,3.0,
10,9.34375,0.2734375,0.23828125,,3.98828125,0.51171875,3.0,,0.0564021754002362,0.0903401603018823,0.1527730267597352,3.0,
12,6.78125,0.2734375,0.53515625,,3.98828125,0.51171875,3.0,,0.0715337532082418,0.1787246692602655,0.3030549389042103,3.0,
51,2.78125,9.5703125,0.73828125,,8.48828125,0.01171875,3.0,,0.0531591352774394,0.075535998873048,0.0808413836904166,1.0,
2,6.78125,0.2734375,0.23828125,,3.98828125,0.51171875,3.0,,0.0751276023178171,0.3118601107701671,0.5234533925909384,3.0,
59,2.78125,5.2734375,0.03515625,,8.48828125,0.01171875,3.0,,0.0544122580611954,0.1008423677632161,0.0977142819718823,1.0,
98,2.53125,4.8828125,0.33203125,,2.58203125,0.79296875,3.0,,0.0,0.3961488524271575,0.4912410468962975,4.0,
23,6.78125,0.2734375,0.23828125,,3.98828125,0.51171875,3.0,,0.0648961807228099,0.4085652074007391,0.6274181207227816,4.0,
8,9.34375,0.2734375,0.23828125,,3.98828125,0.51171875,4.0,,0.0633291254286614,0.369638732065523,0.6754557576836129,3.0,
5,6.78125,0.2734375,0.23828125,,3.98828125,0.51171875,4.0,,0.0799998038700809,0.4643133875253096,0.624129741895843,3.0,
15,6.78125,4.5703125,0.23828125,,3.98828125,0.51171875,4.0,,0.0107226910751533,0.2248206298289441,0.3055262478068267,3.0,
96,2.53125,0.5859375,0.12890625,,2.58203125,0.79296875,4.0,,0.0511048490628194,0.1668060764700436,0.2236960351944753,4.0,
18,6.78125,0.2734375,0.53515625,,3.98828125,0.51171875,4.0,,0.0820005129384078,0.1489718534742923,0.2055822992427032,3.0,
89,3.59375,0.5859375,0.33203125,,2.58203125,0.79296875,4.0,,0.0412695533333713,0.2458114459365651,0.2867768019444472,4.0,
67,2.78125,5.2734375,0.73828125,,8.48828125,0.01171875,4.0,,0.0266240461739521,0.1238879257549754,0.1526971409832491,2.0,
28,6.78125,0.2734375,0.23828125,,7.57421875,0.51171875,4.0,,0.0858650039718522,0.4574199957490061,0.5475295786106639,3.0,
84,2.53125,0.5859375,0.33203125,,2.58203125,0.79296875,4.0,,0.051521503950113,0.3198049823920915,0.3296523244136349,4.0,
82,5.34375,9.5703125,0.03515625,,3.07421875,0.26171875,4.0,,0.0256863490953743,0.9072556844290696,1.0170115998758316,2.0,
34,6.78125,0.2734375,0.23828125,,3.98828125,0.76171875,4.0,,0.0754080864135123,0.4514047117081675,0.5894494092055073,3.0,
42,2.78125,5.2734375,0.73828125,,8.48828125,0.01171875,4.0,,0.0558172160889928,0.0324837861769303,0.0557979806031236,1.0,
45,9.34375,4.5703125,0.53515625,,7.57421875,0.76171875,4.0,,0.0,0.0956342157728259,0.1081589894948933,4.0,
48,5.34375,5.2734375,0.73828125,,8.48828125,0.01171875,4.0,,0.0546563378472615,0.1650727765073773,0.2186636837820612,1.0,
73,2.78125,5.2734375,0.73828125,,8.48828125,0.26171875,4.0,,0.0563776520456558,0.1790375484435844,0.1715935672315741,1.0,
55,2.78125,9.5703125,0.73828125,,8.48828125,0.01171875,4.0,,0.0567070385483837,0.1743146034298159,0.2291967534061879,1.0,
58,2.78125,5.2734375,0.03515625,,8.48828125,0.01171875,4.0,,0.0550637285997773,0.1231909979138561,0.1802172359439368,1.0,
69,2.78125,5.2734375,0.73828125,,3.07421875,0.01171875,4.0,,0.0582010263874593,0.1333330848173262,0.1766581711457251,1.0,
26,6.78125,0.2734375,0.23828125,,3.98828125,0.51171875,4.0,,0.0641991178898944,0.2991621988264124,0.4991221808260421,4.0,
99,2.53125,4.8828125,0.33203125,,2.58203125,0.79296875,4.0,,0.0,0.3278860530812162,0.373386053469581,4.0,
22,0.046875,1.9921875,0.29296875,,0.421875,0.90234375,0.0,,0.4599470675930458,1.7511622792800794,2.152871517178098,,
30,2.703125,5.1796875,0.24609375,,0.421875,0.81640625,0.0,,0.1186439505420093,1.7775537993780617,2.192295816603948,,
76,1.703125,0.4921875,0.04296875,,1.765625,0.15234375,0.0,,0.9413558817694904,1.667052080062622,2.051374800105996,,
70,3.046875,0.4921875,0.04296875,,1.765625,0.15234375,0.0,,0.921063632834662,1.6246862544934284,2.060418999453145,,
37,2.046875,4.9921875,0.79296875,,2.765625,0.40234375,0.0,,0.0,0.1359713178125243,0.157977709032777,,
56,2.046875,4.9921875,0.79296875,,2.421875,0.40234375,0.0,,0.0,0.3215244916418418,0.3475692005637777,,
96,3.046875,0.4921875,0.04296875,,1.765625,0.06640625,0.0,,0.8942011834319518,1.7267519024689113,2.1124415384577717,,
14,0.046875,1.9921875,0.24609375,,0.765625,0.90234375,0.0,,0.4252817862645907,1.7689692310111766,2.1937442471655157,,
26,0.046875,1.9921875,0.29296875,,0.765625,0.81640625,0.0,,0.3606028337686273,1.530235650311912,1.8998295357197088,,
39,0.703125,4.9921875,0.79296875,,2.765625,0.40234375,0.0,,0.0,0.155985319877822,0.16752522444509,,
83,3.046875,3.6796875,0.04296875,,1.765625,0.15234375,0.0,,0.273346652209164,1.7881598838016586,2.180956739518715,,
51,2.046875,4.9921875,0.74609375,,2.765625,0.40234375,0.0,,0.0,0.0,0.0,,
8,0.046875,5.1796875,0.29296875,,0.765625,0.90234375,0.0,,0.1339495542071359,1.7653299319981075,2.1787200647311287,,
6,2.703125,1.9921875,0.29296875,,0.765625,0.90234375,0.0,,0.3969005493801311,1.7692727549935363,2.1871976390687013,,
87,3.046875,0.4921875,0.04296875,,3.421875,0.15234375,0.0,,0.7146667327255911,0.7407349908688717,0.8572495525184932,,
61,2.046875,4.9921875,0.79296875,,2.765625,0.31640625,0.0,,0.0,0.2327509639066685,0.2159801100133734,,
80,3.046875,0.4921875,0.99609375,,1.765625,0.15234375,0.0,,0.7672968749999997,1.780152622027091,2.192344258263589,,
2,0.046875,1.9921875,0.29296875,,0.765625,0.90234375,0.0,,0.4191572986164003,1.7592107270570718,2.1826826456503565,,
42,2.046875,2.1796875,0.79296875,,2.765625,0.40234375,0.0,,0.0120492845950954,0.3248508227981562,0.3627122358801972,,
59,0.703125,2.1796875,0.74609375,,2.421875,0.31640625,0.0,,0.0322515471072341,0.3799113054425542,0.4046031471180779,,
91,3.046875,0.4921875,0.04296875,,3.421875,0.15234375,1.0,,0.6884882928753273,0.9002284406030884,1.0348855873024128,,
81,3.046875,0.4921875,0.99609375,,1.765625,0.15234375,1.0,,0.7594264108704702,1.7404099014363985,2.157248760624792,,
36,2.046875,4.9921875,0.79296875,,2.765625,0.40234375,1.0,,0.0,0.1634332357100404,0.1946951898933185,,
86,3.046875,3.6796875,0.04296875,,1.765625,0.15234375,1.0,,0.2041215007988114,1.63756240381131,2.081083507815798,,
50,2.046875,4.9921875,0.74609375,,2.765625,0.40234375,1.0,,1.1102230246251563e-16,0.0316091440528892,0.0334028576063315,,
32,2.703125,5.1796875,0.24609375,,0.421875,0.81640625,1.0,,0.1188757617935044,1.7731775821749678,2.1789674667543104,,
62,2.046875,4.9921875,0.79296875,,2.765625,0.31640625,1.0,,0.0,0.2650799019359907,0.2623593804823256,,
38,0.703125,4.9921875,0.79296875,,2.765625,0.40234375,1.0,,0.0644300759712528,1.444244603002855,1.848091589900344,,
72,3.046875,0.4921875,0.04296875,,1.765625,0.15234375,1.0,,0.916467170991732,1.7756307814893038,2.177657821697525,,
25,0.046875,1.9921875,0.29296875,,0.765625,0.81640625,1.0,,0.4309400071370476,1.677160424191188,2.1206849852476006,,
75,1.703125,0.4921875,0.04296875,,1.765625,0.15234375,1.0,,0.8719956737702286,1.778437751839541,2.194932328391592,,
54,2.046875,4.9921875,0.79296875,,2.421875,0.40234375,1.0,,0.0030831411460496,1.5440969638799236,1.924115947476608,,
20,0.046875,1.9921875,0.29296875,,0.421875,0.90234375,1.0,,0.4305136681520135,1.7567286135651905,2.178732698931893,,
95,3.046875,0.4921875,0.04296875,,1.765625,0.06640625,1.0,,0.8550499999999992,1.6462161590719857,2.06256037706043,,
17,0.046875,1.9921875,0.24609375,,0.765625,0.90234375,1.0,,0.4008303606817281,1.7225747790015096,2.129326316742987,,
65,0.703125,2.1796875,0.74609375,,2.421875,0.31640625,1.0,,0.3635249277316314,1.346290652015055,1.6238302694154187,,
9,0.046875,5.1796875,0.29296875,,0.765625,0.90234375,1.0,,0.1395648294670867,1.693230078231306,2.073453332159537,,
7,2.703125,1.9921875,0.29296875,,0.765625,0.90234375,1.0,,0.4440138871031279,1.7297791465646457,2.1446596756510026,,
1,0.046875,1.9921875,0.29296875,,0.765625,0.90234375,1.0,,0.3986488162261099,1.6605275812393483,2.068810300927149,,
44,2.046875,2.1796875,0.79296875,,2.765625,0.40234375,1.0,,0.1270794776330546,0.2516636477785878,0.2902346541795332,,
66,0.703125,2.1796875,0.74609375,,2.421875,0.31640625,2.0,,0.0345005804637611,0.2558206153213125,0.2519222380210286,,
48,2.046875,2.1796875,0.79296875,,2.765625,0.40234375,2.0,,0.0072925106696081,0.2332670626027801,0.2572967654629952,,
88,3.046875,3.6796875,0.04296875,,1.765625,0.15234375,2.0,,0.1888672710239364,1.7246040346267606,2.120386143952909,,
57,2.046875,4.9921875,0.79296875,,2.421875,0.40234375,2.0,,0.0,0.2118707557991019,0.2378066156218422,,
52,2.046875,4.9921875,0.74609375,,2.765625,0.40234375,2.0,,0.0,0.1895137877652032,0.2483491516556381,,
82,3.046875,0.4921875,0.99609375,,1.765625,0.15234375,2.0,,0.7427196420153519,1.7832013213899285,2.1770709410403137,,
43,0.703125,4.9921875,0.79296875,,2.765625,0.40234375,2.0,,1.1102230246251563e-16,0.1620627467225693,0.2070929806821332,,
4,0.046875,1.9921875,0.29296875,,0.765625,0.90234375,2.0,,0.4498810096518833,1.7140229217883165,2.119132917719764,,
5,2.703125,1.9921875,0.29296875,,0.765625,0.90234375,2.0,,0.4786352925664039,1.7475943728763494,2.11533439025916,,
10,0.046875,5.1796875,0.29296875,,0.765625,0.90234375,2.0,,0.1528602549808974,1.7565605170751135,2.181113654706406,,
97,3.046875,0.4921875,0.04296875,,1.765625,0.06640625,2.0,,0.9302908587257606,1.7598475871018628,2.198915665937591,,
16,0.046875,1.9921875,0.24609375,,0.765625,0.90234375,2.0,,0.4349047953709156,1.655677239509786,2.05271752886117,,
77,1.703125,0.4921875,0.04296875,,1.765625,0.15234375,2.0,,0.964087095862004,1.676920659449361,2.10871090186457,,
71,3.046875,0.4921875,0.04296875,,1.765625,0.15234375,2.0,,0.8846166846944284,1.7146206025685675,2.087280208921709,,
21,0.046875,1.9921875,0.29296875,,0.421875,0.90234375,2.0,,0.4446013527499014,1.759003161301992,2.1694170459268367,,
33,2.703125,5.1796875,0.24609375,,0.421875,0.81640625,2.0,,0.1029203289425511,1.6955955000245138,2.092900247106418,,
92,3.046875,0.4921875,0.04296875,,3.421875,0.15234375,2.0,,0.755445075757576,1.3636871238100607,1.6219475004564063,,
35,2.046875,4.9921875,0.79296875,,2.765625,0.40234375,2.0,,0.0,0.2463064630742737,0.3002015187522732,,
27,0.046875,1.9921875,0.29296875,,0.765625,0.81640625,2.0,,0.4394479354872994,1.6712534500223362,2.105057928620508,,
63,2.046875,4.9921875,0.79296875,,2.765625,0.31640625,2.0,,0.0,0.2386036246806407,0.2121249580189843,,
84,3.046875,0.4921875,0.99609375,,1.765625,0.15234375,3.0,,0.5295734499654811,1.5936421188613692,1.9782437185242767,,
73,3.046875,0.4921875,0.04296875,,1.765625,0.15234375,3.0,,0.9418270611893116,1.7414145852747354,2.174344657620328,,
78,1.703125,0.4921875,0.04296875,,1.765625,0.15234375,3.0,,0.9374103382849754,1.7835534346744,2.195923251162541,,
68,0.703125,2.1796875,0.74609375,,2.421875,0.31640625,3.0,,0.040015994332169,0.3205852432905461,0.3732481374495044,,
49,2.046875,2.1796875,0.79296875,,2.765625,0.40234375,3.0,,0.0056231646430053,0.239544270907078,0.2942820554940366,,
58,2.046875,4.9921875,0.79296875,,2.421875,0.40234375,3.0,,1.1102230246251563e-16,0.2078520047673982,0.1844994784165057,,
3,0.046875,1.9921875,0.29296875,,0.765625,0.90234375,3.0,,0.4181345326709208,1.6869221466481483,2.0907887422877693,,
11,2.703125,1.9921875,0.29296875,,0.765625,0.90234375,3.0,,0.4372178382612172,1.7294891601996767,2.115584953979002,,
12,0.046875,5.1796875,0.29296875,,0.765625,0.90234375,3.0,,0.1366832152664294,1.7596035231049505,2.176442258598738,,
18,0.046875,1.9921875,0.24609375,,0.765625,0.90234375,3.0,,0.4026575494924752,1.7737181762738563,2.1955437058023666,,
23,0.046875,1.9921875,0.29296875,,0.421875,0.90234375,3.0,,0.4163130786073239,1.751770324435905,2.167464360665864,,
28,0.046875,1.9921875,0.29296875,,0.765625,0.81640625,3.0,,0.4563948979591837,1.69875192860056,2.080436149708271,,
64,2.046875,4.9921875,0.79296875,,2.765625,0.31640625,3.0,,0.0,0.2012070676439573,0.2589597066920953,,
93,3.046875,0.4921875,0.04296875,,3.421875,0.15234375,3.0,,0.4894686250803298,0.5180974784207819,0.5567905946543977,,
45,0.703125,4.9921875,0.79296875,,2.765625,0.40234375,3.0,,0.0,0.0954598549479709,0.1305606901762757,,
89,3.046875,3.6796875,0.04296875,,1.765625,0.15234375,3.0,,0.224498527649829,1.762636407750306,2.1772554220799005,,
98,3.046875,0.4921875,0.04296875,,1.765625,0.06640625,3.0,,0.902352081811541,1.7644897037113525,2.1837341585838064,,
53,2.046875,4.9921875,0.74609375,,2.765625,0.40234375,3.0,,0.0,0.2277643925705525,0.3215835963271792,,
31,2.703125,5.1796875,0.24609375,,0.421875,0.81640625,3.0,,0.1700206607764488,1.782687828078115,2.1958453978208543,,
41,2.046875,4.9921875,0.79296875,,2.765625,0.40234375,3.0,,0.0,0.1947521186861376,0.1974814752372301,,
94,3.046875,0.4921875,0.04296875,,3.421875,0.15234375,4.0,,0.7807312449597305,0.9061962612127352,1.065378366646475,,
90,3.046875,3.6796875,0.04296875,,1.765625,0.15234375,4.0,,0.1827557777331673,1.7115941531973156,2.1340303265356733,,
85,3.046875,0.4921875,0.99609375,,1.765625,0.15234375,4.0,,0.7113187499999996,1.721793930018266,2.124697665344959,,
0,0.046875,1.9921875,0.29296875,,0.765625,0.90234375,4.0,,0.4155742938701923,1.653731876480506,2.0481629132016166,,
74,3.046875,0.4921875,0.04296875,,1.765625,0.15234375,4.0,,0.9096104821687994,1.6995028144865874,2.069155506762768,,
69,0.703125,2.1796875,0.74609375,,2.421875,0.31640625,4.0,,0.1463141735375634,1.0974140515832618,1.3889187235868032,,
67,2.046875,4.9921875,0.79296875,,2.765625,0.31640625,4.0,,0.0,0.1708425777963609,0.1893557333964429,,
60,2.046875,4.9921875,0.79296875,,2.421875,0.40234375,4.0,,0.0,0.4240468575629317,0.4990088651760111,,
55,2.046875,4.9921875,0.74609375,,2.765625,0.40234375,4.0,,0.0,0.0997156626453674,0.1138680336155528,,
47,2.046875,2.1796875,0.79296875,,2.765625,0.40234375,4.0,,0.457028443468233,1.7340013693316232,2.102105171020192,,
46,0.703125,4.9921875,0.79296875,,2.765625,0.40234375,4.0,,0.0,0.2376568974928035,0.2335024897852533,,
40,2.046875,4.9921875,0.79296875,,2.765625,0.40234375,4.0,,0.0,0.1669627385437931,0.1592017446816899,,
34,2.703125,5.1796875,0.24609375,,0.421875,0.81640625,4.0,,0.120417581076617,1.7833535384261068,2.1959615164225226,,
29,0.046875,1.9921875,0.29296875,,0.765625,0.81640625,4.0,,0.4390318418314256,1.7654865789385732,2.194419031910182,,
24,0.046875,1.9921875,0.29296875,,0.421875,0.90234375,4.0,,0.4314779323719283,1.7083098803032528,2.1161105187959413,,
19,0.046875,1.9921875,0.24609375,,0.765625,0.90234375,4.0,,0.4535781133077228,1.7606279589658915,2.186260603374654,,
15,0.046875,5.1796875,0.29296875,,0.765625,0.90234375,4.0,,0.1414128604087888,1.7547086401511598,2.1885316950571627,,
13,2.703125,1.9921875,0.29296875,,0.765625,0.90234375,4.0,,0.424590121240559,1.7072328921949376,2.082012317243561,,
79,1.703125,0.4921875,0.04296875,,1.765625,0.15234375,4.0,,0.9382312115804072,1.7585632221114482,2.1380629918200404,,
99,3.046875,0.4921875,0.04296875,,1.765625,0.06640625,4.0,,0.7569991197613577,1.7741355034779949,2.191781982763947,,
49,2.453125,0.3046875,0.43359375,,1.171875,0.37890625,0.0,,0.9616008653326128,1.7387479223465356,2.144359041485833,,
30,0.296875,0.3046875,0.85546875,,1.515625,0.33984375,0.0,,0.834303450054339,1.7647995782771222,2.1723795024719634,,
40,0.296875,3.8671875,0.43359375,,1.515625,0.33984375,0.0,,0.1489979624612852,1.4990978250546545,1.826187156915144,,
44,0.296875,3.8671875,0.85546875,,1.171875,0.33984375,0.0,,0.177274484907885,1.60827704142243,1.974104807715512,,
52,0.296875,3.8671875,0.85546875,,1.515625,0.37890625,0.0,,0.177172833757545,1.2553182558907712,1.5441374425979262,,
22,0.296875,3.8671875,0.85546875,,1.515625,0.33984375,0.0,,0.1546360768090044,1.239059793793706,1.6074509784147213,,
60,0.421875,1.0546875,0.19921875,,2.390625,0.68359375,0.0,,0.5816999707336107,1.259766918201752,1.6221400095670029,,
20,0.453125,3.3046875,0.93359375,,3.171875,0.87890625,0.0,,0.0157659113012812,0.0307692557185284,0.0537516017231421,,
65,1.328125,1.0546875,0.19921875,,2.390625,0.68359375,0.0,,0.3596903655400136,1.5525115560650913,1.8814856133740476,,
15,2.296875,0.8671875,0.35546875,,3.515625,0.87890625,0.0,,0.0282235118377355,0.2178635451695304,0.2734165179229183,,
74,0.421875,1.0546875,0.90234375,,2.390625,0.68359375,0.0,,0.5834969661915481,1.357555663526351,1.6733106819378885,,
12,2.296875,3.3046875,0.35546875,,3.515625,0.83984375,0.0,,0.0,0.1859182368326491,0.2016949189278594,,
70,0.421875,1.9921875,0.19921875,,2.390625,0.68359375,0.0,,0.2815056834818204,1.768695304813762,2.173110519228173,,
80,0.421875,1.0546875,0.19921875,,1.546875,0.68359375,0.0,,0.6452037630869205,1.384647750986077,1.7228942859967125,,
1,2.296875,0.8671875,0.93359375,,3.515625,0.83984375,0.0,,0.4176286099517369,1.276883549324547,1.6052046172733243,,
97,2.421875,4.0546875,0.69921875,,0.390625,0.18359375,0.0,,0.2459774951413657,1.7808677705327365,2.1951595942649886,,
90,1.328125,1.9921875,0.90234375,,1.546875,0.97265625,0.0,,0.4442515992753845,1.742637953141323,2.17291328202322,,
85,0.421875,1.0546875,0.19921875,,2.390625,0.97265625,0.0,,0.5465290324866261,1.4801745096703574,1.830813172028344,,
5,2.296875,0.8671875,0.35546875,,3.171875,0.83984375,0.0,,0.0354560165694593,0.1154239098744736,0.1649325467965893,,
33,2.453125,3.8671875,0.85546875,,1.515625,0.33984375,0.0,,0.2812386825648773,1.705771138647392,2.1203696272642145,,
61,0.421875,1.0546875,0.19921875,,2.390625,0.68359375,1.0,,0.5536794870461109,1.21904803241753,1.528870348616461,,
87,0.421875,1.0546875,0.19921875,,2.390625,0.97265625,1.0,,0.0944618593356436,0.2941299026537761,0.3636614123590593,,
37,2.453125,3.8671875,0.85546875,,1.515625,0.33984375,1.0,,0.2153369344158134,1.2376083925605998,1.4987148048746468,,
75,0.421875,1.0546875,0.90234375,,2.390625,0.68359375,1.0,,0.6271555881331736,1.110597338903301,1.414874500460868,,
56,2.453125,0.3046875,0.43359375,,1.171875,0.37890625,1.0,,0.9575086505190326,1.7649071865365324,2.140828001750036,,
53,0.296875,3.8671875,0.85546875,,1.515625,0.37890625,1.0,,0.1415947378105154,1.3188209228098062,1.6496848389300125,,
91,1.328125,1.9921875,0.90234375,,1.546875,0.97265625,1.0,,0.424807029003875,1.711880214588318,2.0930858804005044,,
46,0.296875,3.8671875,0.85546875,,1.171875,0.33984375,1.0,,0.1155924290717072,1.6799382834706542,2.0685120602483704,,
95,2.421875,4.0546875,0.69921875,,0.390625,0.18359375,1.0,,0.2698040711055415,1.7785404078460805,2.1875127018105425,,
41,0.296875,3.8671875,0.43359375,,1.515625,0.33984375,1.0,,0.1700390493042609,1.660649891044252,2.031144217043184,,
82,0.421875,1.0546875,0.19921875,,1.546875,0.68359375,1.0,,0.5608787544633478,1.2620553586647574,1.556893034911572,,
71,0.421875,1.9921875,0.19921875,,2.390625,0.68359375,1.0,,0.338708103214124,1.7146678172249818,2.124020175501692,,
67,1.328125,1.0546875,0.19921875,,2.390625,0.68359375,1.0,,0.1824428309916534,1.384497620167919,1.8059834158149255,,
0,2.296875,0.8671875,0.93359375,,3.515625,0.83984375,1.0,,0.4853067028812253,1.5655173068985604,1.95529878301242,,
9,2.296875,0.8671875,0.35546875,,3.171875,0.83984375,1.0,,0.0369173035023311,0.1202755611989519,0.1781641613556876,,
16,2.296875,0.8671875,0.35546875,,3.515625,0.87890625,1.0,,0.0293389427648088,0.1568719459798407,0.1730313208426808,,
31,0.296875,0.3046875,0.85546875,,1.515625,0.33984375,1.0,,0.8961153812560043,1.7647056504849827,2.154156139958886,,
21,0.453125,3.3046875,0.93359375,,3.171875,0.87890625,1.0,,0.019670293237105,0.216796252350231,0.2132041250528231,,
24,0.296875,3.8671875,0.85546875,,1.515625,0.33984375,1.0,,0.1192181912012173,1.373690884512864,1.710462215105831,,
7,2.296875,3.3046875,0.35546875,,3.515625,0.83984375,1.0,,0.0016837177208753,0.2322787639431922,0.2659767129504342,,
72,0.421875,1.9921875,0.19921875,,2.390625,0.68359375,2.0,,0.0779764883460266,0.2481928671070305,0.3533516338209877,,
62,0.421875,1.0546875,0.19921875,,2.390625,0.68359375,2.0,,0.6076982387039239,1.2684082650445043,1.6155368181676624,,
77,0.421875,1.0546875,0.90234375,,2.390625,0.68359375,2.0,,0.3832769879176013,1.6289142148105138,2.0223483356906398,,
57,2.453125,0.3046875,0.43359375,,1.171875,0.37890625,2.0,,0.9655952919873232,1.784440908128734,2.1897022465827805,,
23,0.296875,3.8671875,0.85546875,,1.515625,0.33984375,2.0,,0.137797357978279,1.768349377826513,2.189184023908496,,
81,0.421875,1.0546875,0.19921875,,1.546875,0.68359375,2.0,,0.7371430342970521,1.744034796424269,2.159055582074185,,
25,0.453125,3.3046875,0.93359375,,3.171875,0.87890625,2.0,,0.0185108555275487,0.0655892310937523,0.102887330459882,,
51,0.296875,3.8671875,0.85546875,,1.515625,0.37890625,2.0,,0.1614427212643019,1.7431401197226195,2.1320999168347936,,
32,0.296875,0.3046875,0.85546875,,1.515625,0.33984375,2.0,,0.8518662599045892,1.5604071250656246,1.922678648089433,,
66,1.328125,1.0546875,0.19921875,,2.390625,0.68359375,2.0,,0.2593626886224651,1.3414740747169325,1.6791522144939937,,
8,2.296875,0.8671875,0.35546875,,3.171875,0.83984375,2.0,,0.0409133661003033,0.2693967731468212,0.3549309370737963,,
2,2.296875,0.8671875,0.93359375,,3.515625,0.83984375,2.0,,0.4424842637451922,1.332471002057846,1.6379689578343863,,
36,2.453125,3.8671875,0.85546875,,1.515625,0.33984375,2.0,,0.2470607330617038,1.1907753704880433,1.477191901438704,,
96,2.421875,4.0546875,0.69921875,,0.390625,0.18359375,2.0,,0.1815272132863904,1.662806132308399,2.0533482980801607,,
92,1.328125,1.9921875,0.90234375,,1.546875,0.97265625,2.0,,0.4124580002242571,1.7001002921679869,2.08127219884392,,
42,0.296875,3.8671875,0.43359375,,1.515625,0.33984375,2.0,,0.1766579842275723,1.464326756402945,1.9168678353004849,,
17,2.296875,0.8671875,0.35546875,,3.515625,0.87890625,2.0,,0.0259136311925314,0.0677063827602015,0.0845400697403036,,
6,2.296875,3.3046875,0.35546875,,3.515625,0.83984375,2.0,,0.0,0.0697754722313071,0.0703227391987223,,
86,0.421875,1.0546875,0.19921875,,2.390625,0.97265625,2.0,,0.1409100072208986,0.2666711902554887,0.3334468323675268,,
47,0.296875,3.8671875,0.85546875,,1.171875,0.33984375,2.0,,0.1589924600571337,1.6656177074375955,2.0929850043966334,,
83,0.421875,1.0546875,0.19921875,,1.546875,0.68359375,3.0,,0.4688876520157042,1.1747088050531629,1.4984586415175076,,
11,2.296875,3.3046875,0.35546875,,3.515625,0.83984375,3.0,,0.0,0.0823275408823609,0.066149109569112,,
3,2.296875,0.8671875,0.93359375,,3.515625,0.83984375,3.0,,0.3332068646906293,1.6745500747185151,2.036296200935816,,
13,2.296875,0.8671875,0.35546875,,3.171875,0.83984375,3.0,,0.0322381251419819,0.1757356143445331,0.2472724098335993,,
